,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,front-end_unknown,user_unknown,user_user-db
0,2022-09-07 13:18:29,19147.727272727272,10749.999999999998,6201.550387596899,41955.44554455446,3299.212598425197,3879.1208791208787,15032.38341968912,12045.454545454546,44.98406241664444,57.031586696111894,0.5425333333333333,2.3230666666666666,0.0,6.417855714095213,0.0,0.0,72.35419999999999
1,2022-09-07 13:18:43,19451.219512195123,11190.476190476189,6046.099290780141,42788.46153846154,3436.3636363636365,3591.8367346938776,16346.153846153848,12727.272727272728,42.45223120832222,47.439434073002644,0.5439,2.3230666666666666,0.0002666666666666667,6.382627857047606,0.0,0.0,69.49306666666666
2,2022-09-07 13:18:57,21639.15094339623,15217.391304347828,6672.5352112676055,46546.052631578954,3324.786324786325,3707.317073170732,16982.758620689656,14357.142857142857,43.5168652499926,54.23754872031552,0.5247777777777778,2.2107555555555556,0.00017777777777777779,6.192329682476182,0.0,0.0,69.07464444444444
3,2022-09-07 13:19:11,20915.841584158414,12934.782608695654,6259.398496240601,45156.25,3418.1818181818185,4011.7647058823527,16316.844919786095,13544.776119402986,43.066948937494445,47.04187820690331,0.5269,2.2211,0.00013333333333333334,6.1813972618571364,0.0,0.0,68.63768333333334
4,2022-09-07 13:19:25,20956.521739130432,16232.394366197184,6421.568627450981,48863.63636363636,3440.3669724770643,3938.271604938271,17078.65168539326,14522.058823529413,43.063225816662225,47.99866256552265,0.5316266666666667,2.2273066666666663,0.00010666666666666667,6.204491142819043,0.0,0.0,68.59184
