,timestamp,front-end_carts,orders_carts,unknown_carts,front-end_catalogue,unknown_catalogue,unknown_front-end,front-end_orders,unknown_orders,orders_payment,unknown_payment,unknown_queue-master,orders_shipping,unknown_shipping,front-end_user,orders_user,unknown_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-07 13:18:29,17173.913043478256,8534.48275862069,7500.0,3907.5630252100846,75000.0,47512.91989664084,40561.22448979592,3000.0,1253.5211267605632,7500.0,3000.0,3031.746031746032,3000.0,13352.941176470591,8621.794871794873,3000.0,42.8564,43.51393890889689,0.5452666666666667,69.88253333333334
1,2022-09-07 13:18:43,17851.063829787232,8798.076923076924,7500.0,3808.6956521739135,3000.0,52403.846153846156,39835.16483516483,3000.0,1647.8873239436616,7500.0,3000.0,3103.448275862069,3000.0,14770.569620253165,9433.59375,7500.0,42.441966666666666,44.85673612111511,0.5139,68.357
2,2022-09-07 13:18:57,18344.594594594597,11384.615384615383,3000.0,3905.8295964125555,3000.0,49820.40229885058,44520.54794520548,3000.0,1031.25,7500.0,7500.0,3126.1261261261257,3000.0,13849.33774834437,9410.714285714286,7500.0,42.91811111111111,45.44726852518786,0.5034444444444445,68.04666666666667
3,2022-09-07 13:19:11,19478.021978021978,9611.111111111111,3000.0,3995.169082125604,3000.0,51452.59938837923,45468.75,3000.0,1166.6666666666667,3000.0,3000.0,3175.438596491228,3000.0,14309.859154929576,9225.352112676055,3000.0,42.50918333333333,45.973934727224226,0.5059,68.19803333333333
4,2022-09-07 13:19:25,19391.89189189189,13319.672131147541,17500.0,4009.4339622641505,3000.0,49120.234604105564,46302.81690140845,3000.0,1611.111111111111,3000.0,3000.0,3017.6991150442477,3000.0,14684.813753581662,8961.038961038961,17500.0,43.30042666666667,46.35732111511271,0.5156266666666667,68.25484
